2019-11-07 17:15:39,896 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:15:39,896 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:15:39,896 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-07 17:17:10,858 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:17:10,858 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:17:10,874 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:17:10,874 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-07 17:18:03,437 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:18:03,437 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:18:03,437 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:18:03,437 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-07 17:19:10,305 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:19:10,305 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:19:10,321 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:19:10,321 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-07 17:27:17,361 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:27:17,361 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:27:17,377 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:27:17,377 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-07 17:28:25,082 [Start Help Server] INFO  org.eclipse.jetty.server.Server - jetty-8.1.16.v20140903
2019-11-07 17:28:25,160 [Start Help Server] INFO  o.e.jetty.server.AbstractConnector - Started SelectChannelConnector@127.0.0.1:49621
2019-11-07 17:36:31,205 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-07 17:36:31,205 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-07 17:36:31,205 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
